player_id,first_name,last_name,display_name,position,squad_id,gameweek,opponent_id,opponent_name,fixture_difficulty,is_home,minutes_played,goals_scored,hat_tricks,assists,penalty_misses,own_goals,yellow_cards,red_cards,saves,penalty_saves,clean_sheet,goals_conceded,clearances,blocks,tackles,interceptions,key_passes,shots_on_target,points
12153,Ian,Henderson,I. Henderson,FWD,82,1,437,Newport,medium,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19250,Shaun,Whalley,S. Whalley,FWD,888,1,99,Colchester,hard,H,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8
20460,Kyle,McFadzean,K. McFadzean,DEF,98,1,2048,Fleetwood,hard,H,90,0,0,0,0,0,1,0,0,0,0,1,5,0,2,0,0,0,3
20487,Vito,Mannone,V. Mannone,GK,1525,1,51,Crewe,hard,H,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20950,Simon,Eastwood,S. Eastwood,GK,106,1,22,MK Dons,medium,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27436,David,McGoldrick,D. McGoldrick,FWD,77,1,290,Doncaster,easy,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36869,James,Wilson,J. Wilson,DEF,87,1,72,Rotherham,easy,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39325,Richard,O'Donnell,R. O'Donnell,GK,24,1,33,Charlton,hard,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41789,Lucas,Akins,L. Akins,FWD,77,1,290,Doncaster,easy,H,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6
42887,Frank,Fielding,F. Fielding,GK,110,1,80,Swansea,medium,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44699,Ashley,Barnes,A. Barnes,FWD,90,1,21,West Ham,medium,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48613,Ched,Evans,C. Evans,FWD,2048,1,98,Chesterfield,medium,A,78,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,8
48903,Joe,Day,J. Day,GK,87,1,72,Rotherham,easy,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48938,Josh,Magennis,J. Magennis,FWD,288,1,587,Burton,hard,A,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
49773,Albert,Adomah,A. Adomah,FWD,42,1,100,Gillingham,easy,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49949,Garath,McCleary,G. McCleary,FWD,100,1,42,Walsall,hard,H,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51922,Ben,Amos,B. Amos,GK,90,1,21,West Ham,medium,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53314,Jon,McLaughlin,J. McLaughlin,GK,25,1,83,Lincoln,easy,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54738,Thomas,Kaminski,T. Kaminski,GK,33,1,24,Derby,easy,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55459,Aaron,Cresswell,A. Cresswell,DEF,110,1,80,Swansea,medium,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55914,Liam,Cooper,L. Cooper,DEF,19,1,85,L Orient,medium,A,9,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1
56206,Jordan,Bowery,J. Bowery,DEF,77,1,290,Doncaster,easy,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56917,Steve,Cook,S. Cook,DEF,112,1,92,Blackpool,hard,A,90,0,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,4
57714,Craig,Forsyth,C. Forsyth,DEF,24,1,33,Charlton,hard,A,83,0,0,0,0,0,0,0,0,0,0,2,7,0,1,0,0,0,2
58303,Paul,Farman,P. Farman,GK,80,1,110,Stoke,easy,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58376,Alex,McCarthy,A. McCarthy,GK,13,1,104,Notts C,medium,A,90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
58621,Kyle,Walker,K. Walker,DEF,90,1,21,West Ham,medium,H,90,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,2
59013,Barry,Bannan,B. Bannan,MID,19,1,85,L Orient,medium,A,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4
59037,Will,Grigg,W. Grigg,FWD,98,1,2048,Fleetwood,hard,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59127,Danny,Andrew,D. Andrew,DEF,2048,1,98,Chesterfield,medium,A,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
60057,James,Belshaw,J. Belshaw,GK,104,1,13,Leicester,easy,H,90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
60295,Connor,Jennings,C. Jennings,FWD,44,1,74,Shrewsbury,easy,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60753,Tom,Naylor,T. Naylor,MID,98,1,2048,Fleetwood,hard,H,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61302,Ryan,Allsop,R. Allsop,GK,41,1,49,Sheffield Utd,medium,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61538,Callum,McManaman,C. McManaman,MID,111,1,101,Cambridge,hard,A,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61604,Matty,James,M. James,MID,109,1,97,Cardiff,medium,A,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
