player_id,first_name,last_name,display_name,position,squad_id,gameweek,opponent_id,opponent_name,fixture_difficulty,is_home,minutes_played,goals_scored,hat_tricks,assists,penalty_misses,own_goals,yellow_cards,red_cards,saves,penalty_saves,clean_sheet,goals_conceded,clearances,blocks,tackles,interceptions,key_passes,shots_on_target,points
3774,Joe,Murphy,J. Murphy,GK,44,4,1525,Crawley,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10934,Glenn,Morris,G. Morris,GK,100,4,51,Crewe,,H,90,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,7
18124,Mark,Howard,M. Howard,GK,3448,4,42,Walsall,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18867,Billy,Sharp,B. Sharp,FWD,290,4,50,Port Vale,,A,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
18892,Ashley,Young,A. Young,DEF,40,4,107,Preston,,A,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19250,Shaun,Whalley,S. Whalley,FWD,888,4,53,Grimsby,,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20460,Kyle,McFadzean,K. McFadzean,DEF,98,4,671,Harrogate,,A,90,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,5
20950,Simon,Eastwood,S. Eastwood,GK,106,4,41,Birmingham,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20966,Sam,Foley,S. Foley,MID,573,4,99,Colchester,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27436,David,McGoldrick,D. McGoldrick,FWD,37,4,2623,AFC Wim,,A,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
36869,James,Wilson,J. Wilson,DEF,87,4,34,Barnet,,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39325,Richard,O'Donnell,R. O'Donnell,GK,24,4,113,Bristol C,,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40161,Byron,Webster,B. Webster,DEF,2050,4,104,Notts C,,A,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40261,David,Worrall,D. Worrall,MID,573,4,99,Colchester,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40349,Asmir,Begovic,A. Begovic,GK,13,4,33,Charlton,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40399,Sam,Vokes,S. Vokes,FWD,100,4,51,Crewe,,H,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
40662,Joe,Garner,J. Garner,FWD,105,4,2048,Fleetwood,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40871,Ben,Hinchliffe,B. Hinchliffe,GK,48,4,587,Burton,,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42428,Sam,Hutchinson,S. Hutchinson,MID,2623,4,37,Barnsley,,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42887,Frank,Fielding,F. Fielding,GK,110,4,20,Southampton,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44683,Jay,Rodriguez,J. Rodriguez,FWD,109,4,19,Sheffield Wed,,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45268,Moussa,Sissoko,M. Sissoko,MID,57,4,80,Swansea,,A,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
47247,John,Fleck,J. Fleck,MID,98,4,671,Harrogate,,A,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
48613,Ched,Evans,C. Evans,FWD,2048,4,105,Oldham,,H,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
48903,Joe,Day,J. Day,GK,87,4,34,Barnet,,H,90,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,4
48938,Josh,Magennis,J. Magennis,FWD,71,4,75,Northampton,,A,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
