player_id,first_name,last_name,display_name,position,squad_id,gameweek,opponent_id,opponent_name,fixture_difficulty,is_home,minutes_played,goals_scored,hat_tricks,assists,penalty_misses,own_goals,yellow_cards,red_cards,saves,penalty_saves,clean_sheet,goals_conceded,clearances,blocks,tackles,interceptions,key_passes,shots_on_target,points
3774,Joe,Murphy,J. Murphy,GK,44,31,437,Newport,easy,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,Joe,Murphy,J. Murphy,GK,44,31,51,Crewe,medium,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10934,Glenn,Morris,G. Morris,GK,100,31,573,Barrow,easy,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18124,Mark,Howard,M. Howard,GK,3448,31,53,Grimsby,hard,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18124,Mark,Howard,M. Howard,GK,3448,31,99,Colchester,medium,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18867,Billy,Sharp,B. Sharp,FWD,290,31,97,Cardiff,hard,H,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18892,Ashley,Young,A. Young,DEF,40,31,88,Hull,hard,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18892,Ashley,Young,A. Young,DEF,40,31,80,Swansea,medium,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19250,Shaun,Whalley,S. Whalley,FWD,888,31,2050,Bromley,hard,A,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
20460,Kyle,McFadzean,K. McFadzean,DEF,98,31,99,Colchester,medium,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20460,Kyle,McFadzean,K. McFadzean,DEF,98,31,34,Barnet,medium,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20950,Simon,Eastwood,S. Eastwood,GK,106,31,35,West Brom,easy,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20966,Sam,Foley,S. Foley,MID,573,31,100,Gillingham,medium,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27436,David,McGoldrick,D. McGoldrick,FWD,37,31,112,Wycombe,medium,H,78,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25
27436,David,McGoldrick,D. McGoldrick,FWD,37,31,85,L Orient,medium,A,78,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25
36869,James,Wilson,J. Wilson,DEF,87,31,671,Harrogate,easy,A,90,0,0,0,0,0,0,0,0,0,0,1,8,0,2,0,0,0,5
38038,Ben,Hamer,B. Hamer,GK,52,31,49,Sheffield Utd,easy,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39325,Richard,O'Donnell,R. O'Donnell,GK,24,31,5,Blackburn,easy,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40161,Byron,Webster,B. Webster,DEF,2050,31,105,Oldham,medium,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40161,Byron,Webster,B. Webster,DEF,2050,31,888,Accrington,medium,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40349,Asmir,Begovic,A. Begovic,GK,13,31,45,Norwich,medium,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40399,Sam,Vokes,S. Vokes,FWD,100,31,573,Barrow,easy,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
40662,Joe,Garner,J. Garner,FWD,105,31,2050,Bromley,hard,A,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40662,Joe,Garner,J. Garner,FWD,105,31,1525,Crawley,easy,H,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
