player_id,first_name,last_name,display_name,position,squad_id,gameweek,opponent_id,opponent_name,fixture_difficulty,is_home,minutes_played,goals_scored,hat_tricks,assists,penalty_misses,own_goals,yellow_cards,red_cards,saves,penalty_saves,clean_sheet,goals_conceded,clearances,blocks,tackles,interceptions,key_passes,shots_on_target,points
10934,Glenn,Morris,G. Morris,GK,100,35,1525,Crawley,easy,A,90,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,3
18124,Mark,Howard,M. Howard,GK,3448,35,22,MK Dons,hard,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19250,Shaun,Whalley,S. Whalley,FWD,888,35,96,Bristol R,medium,A,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
20966,Sam,Foley,S. Foley,MID,573,35,2050,Bromley,hard,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40161,Byron,Webster,B. Webster,DEF,2050,35,573,Barrow,easy,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40399,Sam,Vokes,S. Vokes,FWD,100,35,1525,Crawley,easy,A,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
40662,Joe,Garner,J. Garner,FWD,105,35,51,Crewe,hard,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40871,Ben,Hinchliffe,B. Hinchliffe,GK,48,35,2623,AFC Wim,medium,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42428,Sam,Hutchinson,S. Hutchinson,MID,2623,35,48,Stockport,hard,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48613,Ched,Evans,C. Evans,FWD,2048,35,46,Swindon,hard,A,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
48938,Josh,Magennis,J. Magennis,FWD,71,35,85,L Orient,easy,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
