player_id,first_name,last_name,display_name,position,squad_id,gameweek,opponent_id,opponent_name,fixture_difficulty,is_home,minutes_played,goals_scored,hat_tricks,assists,penalty_misses,own_goals,yellow_cards,red_cards,saves,penalty_saves,clean_sheet,goals_conceded,clearances,blocks,tackles,interceptions,key_passes,shots_on_target,points
2076,Gareth,Ainsworth,G. Ainsworth,MID,100,23,46,Swindon,hard,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,Joe,Murphy,J. Murphy,GK,44,23,671,Harrogate,easy,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10934,Glenn,Morris,G. Morris,GK,100,23,46,Swindon,hard,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18124,Mark,Howard,M. Howard,GK,3448,23,573,Barrow,easy,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18867,Billy,Sharp,B. Sharp,FWD,290,23,30,Bolton,hard,H,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18892,Ashley,Young,A. Young,DEF,40,23,106,Oxford,easy,H,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19250,Shaun,Whalley,S. Whalley,FWD,888,23,104,Notts C,hard,A,90,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,8
20460,Kyle,McFadzean,K. McFadzean,DEF,98,23,105,Oldham,medium,A,90,0,0,0,0,0,0,1,0,0,0,1,6,1,0,0,0,0,0
20460,Kyle,McFadzean,K. McFadzean,DEF,98,23,22,MK Dons,hard,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20950,Simon,Eastwood,S. Eastwood,GK,106,23,40,Ipswich,hard,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20966,Sam,Foley,S. Foley,MID,573,23,3448,Salford,hard,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27436,David,McGoldrick,D. McGoldrick,FWD,37,23,111,Wigan,easy,A,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
36869,James,Wilson,J. Wilson,DEF,87,23,51,Crewe,hard,A,90,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,1
36869,James,Wilson,J. Wilson,DEF,87,23,1525,Crawley,easy,H,90,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,8
38038,Ben,Hamer,B. Hamer,GK,52,23,45,Norwich,medium,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38038,Ben,Hamer,B. Hamer,GK,52,23,19,Sheffield Wed,easy,H,90,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,7
39325,Richard,O'Donnell,R. O'Donnell,GK,24,23,25,Middlesbrough,hard,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39325,Richard,O'Donnell,R. O'Donnell,GK,24,23,109,Wrexham,hard,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40161,Byron,Webster,B. Webster,DEF,2050,23,437,Newport,easy,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40261,David,Worrall,D. Worrall,MID,573,23,3448,Salford,hard,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40349,Asmir,Begovic,A. Begovic,GK,13,23,49,Sheffield Utd,easy,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40349,Asmir,Begovic,A. Begovic,GK,13,23,35,West Brom,easy,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40399,Sam,Vokes,S. Vokes,FWD,100,23,46,Swindon,hard,A,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40662,Joe,Garner,J. Garner,FWD,105,23,98,Chesterfield,medium,H,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
40871,Ben,Hinchliffe,B. Hinchliffe,GK,48,23,75,Northampton,easy,A,90,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,9
40871,Ben,Hinchliffe,B. Hinchliffe,GK,48,23,108,Reading,hard,A,90,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2
41789,Lucas,Akins,L. Akins,FWD,77,23,55,Bradford,hard,H,90,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,7
42428,Sam,Hutchinson,S. Hutchinson,MID,2623,23,85,L Orient,easy,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42428,Sam,Hutchinson,S. Hutchinson,MID,2623,23,112,Wycombe,hard,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42887,Frank,Fielding,F. Fielding,GK,110,23,88,Hull,hard,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42887,Frank,Fielding,F. Fielding,GK,110,23,45,Norwich,medium,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44683,Jay,Rodriguez,J. Rodriguez,FWD,109,23,5,Blackburn,easy,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44683,Jay,Rodriguez,J. Rodriguez,FWD,109,23,24,Derby,hard,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45268,Moussa,Sissoko,M. Sissoko,MID,57,23,41,Birmingham,medium,H,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47247,John,Fleck,J. Fleck,MID,98,23,105,Oldham,medium,A,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47247,John,Fleck,J. Fleck,MID,98,23,22,MK Dons,hard,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48613,Ched,Evans,C. Evans,FWD,2048,23,53,Grimsby,hard,H,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
48903,Joe,Day,J. Day,GK,87,23,51,Crewe,hard,A,90,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0
48903,Joe,Day,J. Day,GK,87,23,1525,Crawley,easy,H,90,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,7
48938,Josh,Magennis,J. Magennis,FWD,71,23,102,Luton,medium,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48938,Josh,Magennis,J. Magennis,FWD,71,23,38,Huddersfield,medium,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49226,James,Clarke,J. Clarke,DEF,437,23,2050,Bromley,hard,A,75,0,0,0,0,0,0,0,0,0,0,2,11,0,1,0,0,0,3
